Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 570 (C2) mean	Nucleus: Opal 570 (C2) sum	Nucleus: Opal 570 (C2) std dev	Nucleus: Opal 570 (C2) max	Nucleus: Opal 570 (C2) min	Nucleus: Opal 570 (C2) range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Sample AF (C5) mean	Nucleus: Sample AF (C5) sum	Nucleus: Sample AF (C5) std dev	Nucleus: Sample AF (C5) max	Nucleus: Sample AF (C5) min	Nucleus: Sample AF (C5) range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 570 (C2) mean	Cell: Opal 570 (C2) std dev	Cell: Opal 570 (C2) max	Cell: Opal 570 (C2) min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Sample AF (C5) mean	Cell: Sample AF (C5) std dev	Cell: Sample AF (C5) max	Cell: Sample AF (C5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 570 (C2) mean	Cytoplasm: Opal 570 (C2) std dev	Cytoplasm: Opal 570 (C2) max	Cytoplasm: Opal 570 (C2) min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Sample AF (C5) mean	Cytoplasm: Sample AF (C5) std dev	Cytoplasm: Sample AF (C5) max	Cytoplasm: Sample AF (C5) min	Nucleus/Cell area ratio
WI_Scan1.qptiff - resolution #1	81b3b1d4-48df-464f-919a-686bfdd24a34	Cell			Annotation	Polygon	3365.1	1206.8	29.75	20.9074	0.8553	7.63	5.2152	0.773	52.314	6330	14.9906	96	29	67	8.7769	1062	2.1583	20	6	14	12.3967	1500	3.648	27	8	19	92.5041	11193	17.8756	150	67	83	97.0579	11744	4.4032	111	89	22	114.25	40.5553	0.8729	14.8282	10.316	0.7048	23.8319	20.9518	96	2	8.2052	3.4485	20	1	11.1528	7.128	83	4	90.5873	37.3933	175	17	96.2533	10.5669	119	74	13.6053	10.9439	56	2	8	3.7883	19	1	10.7062	7.9746	83	4	89.8991	42.2597	175	17	95.9644	12.0262	119	74	0.2528
WI_Scan1.qptiff - resolution #1	56c6569b-655c-4b8e-a44e-5e698d08021a	Cell			Annotation	Polygon	3328.5	1206.8	41.5	24.623	0.8602	8.7505	6.4207	0.6991	55.3253	9184	11.7779	86	29	57	7.1145	1181	2.1389	13	3	10	39.3133	6526	45.1332	233	10	223	62.241	10332	19.122	116	21	95	82.6627	13722	5.0627	98	69	29	157.5	47.4729	0.8782	16.6839	12	0.6835	24.5222	20.7554	86	2	8.4415	4.3321	62	2	28.1503	30.0114	233	4	75.7943	28.2389	140	21	86.0301	8.0614	106	69	13.5494	8.7157	52	2	8.9142	4.7948	62	2	24.1738	20.9543	208	4	80.6223	29.3841	140	21	87.2296	8.5791	106	69	0.2584
WI_Scan1.qptiff - resolution #1	defa7a48-b331-425f-9e54-c5d77ecbe9d3	Cell			Annotation	Polygon	3353.7	1212.2	33.75	21.3127	0.9337	7.571	5.863	0.6488	66.0648	9183	18.4749	114	35	79	6.8561	953	5.6486	33	3	30	14.5827	2027	12.7353	68	6	62	37.5971	5226	11.1366	67	23	44	73.187	10173	5.4101	89	66	23	102.75	39.1065	0.8443	14.6136	10.5798	0.6295	31.6562	27.5715	114	6	9.5697	7.3004	46	3	13.5745	13.2677	110	6	59.1106	24.511	148	23	80.3966	8.4488	110	66	14.3899	8.7696	50	6	10.9314	7.656	46	3	13.0686	13.5213	110	6	69.9061	22.165	148	30	84.0144	7.3064	110	70	0.3211
WI_Scan1.qptiff - resolution #1	3447e742-730e-4d95-bbfb-01460c9a946a	Cell			Annotation	Polygon	3301.3	1213.4	38.75	22.3762	0.9725	7.801	6.1087	0.6235	53.1936	8245	11.1233	88	27	61	5.4903	851	2.0461	10	3	7	11.9484	1852	7.6539	73	6	67	52.3097	8108	20.1863	107	26	81	83.071	12876	6.744	107	73	34	195.75	51.1059	0.9418	17.686	14.4268	0.5544	19.1703	18.2142	88	5	8.0089	2.8848	19	3	11.0457	9.0488	86	5	78.8933	28.731	129	26	89.7687	8.1558	113	73	10.8259	5.3819	34	5	8.6266	2.721	19	4	10.8244	9.3513	86	5	85.413	26.695	129	36	91.4114	7.618	113	76	0.1928
WI_Scan1.qptiff - resolution #1	e576bc18-b35f-42c5-946b-86ae2530ec5a	Cell			Annotation	Polygon	3289.5	1211.9	21.75	17.1486	0.9294	6.3996	4.5	0.7227	37.9222	3413	10.0249	65	15	50	3.6778	331	1.4128	7	2	5	14.5444	1309	8.1945	40	5	35	33.9333	3054	12.5499	68	19	49	77.5889	6983	4.0388	88	70	18	107	40.1121	0.8357	14.8626	10.9534	0.6133	17.5046	13.2836	65	4	5.8249	2.3438	11	2	19.8041	20.9377	103	4	55.5945	22.8788	112	18	83.5553	6.828	100	70	12.1628	7.6598	50	4	6.3866	2.2115	11	2	21.1802	22.9529	103	4	61.2616	21.5544	112	18	85.1163	6.5451	100	70	0.1962
WI_Scan1.qptiff - resolution #1	3833255a-9835-49d8-aaa8-4b45300e1e30	Cell			Annotation	Polygon	3317.2	1215	26.75	23.5632	0.6054	7.8929	5.8906	0.705	41.6636	4458	9.6904	71	25	46	5.6822	608	2.0075	10	2	8	27.6729	2961	36.7084	249	6	243	51.8879	5552	19.5324	97	26	71	80.1776	8579	5.8452	92	71	21	118	40.8497	0.8886	13.9219	12.3472	0.3209	23.9726	14.1746	71	5	6.9346	2.5456	18	2	21.5696	33.5448	249	5	64.7236	23.296	125	26	84.3186	6.6312	101	71	18.8147	10.6906	45	5	7.2997	2.5719	18	2	19.7902	32.4021	249	5	68.4659	22.9926	125	28	85.5259	6.3606	101	72	0.222
WI_Scan1.qptiff - resolution #1	838fa9f4-c5cc-464e-aede-8066ef80c535	Cell			Annotation	Polygon	3389.3	1215.1	17.25	18.6495	0.6233	8.1174	2.8229	0.9438	46.0135	3405	12.9207	79	23	56	3.9324	291	1.1387	9	2	7	14.2162	1052	11.5037	71	5	66	33.973	2514	7.192	67	25	42	82.0405	6071	2.4852	93	79	14	132.25	44.104	0.8544	16.3667	9.9705	0.7949	23.6053	15.4108	79	5	8.6147	6.1316	64	1	12.0075	9.1978	82	4	75.4812	49.363	182	19	94.2538	13.9176	131	77	19.9847	12.4434	73	5	9.3712	6.2733	64	1	11.6507	8.7316	82	4	82.1878	49.9894	182	19	96.2271	14.0008	131	77	0.1303
WI_Scan1.qptiff - resolution #1	f4b88f72-b75e-45c4-95e1-2446d8273929	Cell			Annotation	Polygon	3335.2	1215.9	24.75	18.2083	0.9381	6.038	5.4367	0.3161	88.1456	9079	22.8797	148	46	102	4.5146	465	1.2356	8	2	6	27.932	2877	21.0025	107	8	99	36.233	3732	10.8783	62	21	41	74.466	7670	3.564	83	69	14	87.5	34.3985	0.9293	11.9205	9.9026	0.4983	36.5197	36.6684	148	4	6.5309	2.6699	14	2	21.5843	21.0301	156	4	58.4803	27.3071	131	21	80.5197	7.7334	106	68	15.502	12.2227	60	4	7.3518	2.662	14	2	19	20.526	156	4	67.5376	26.7937	131	21	82.9842	7.6178	106	68	0.2795
WI_Scan1.qptiff - resolution #1	f8d21486-9554-4f8c-bbe0-33354a65ccce	Cell			Annotation	Polygon	3327.2	1218.5	28.25	20.8954	0.8131	8.3853	4.4433	0.8534	64.6034	7494	15.9994	109	35	74	4.2759	496	1.0761	7	2	5	19.9569	2315	11.1709	70	7	63	36.8966	4280	8.2519	62	24	38	75.8534	8799	3.2791	87	70	17	67	33.556	0.7477	13.2782	7.3365	0.8334	39.9154	25.6977	109	3	5.011	2.4061	22	1	16.4118	11.2889	97	4	43.7353	20.8775	128	15	77.3676	6.3441	100	67	21.5577	13.0133	53	3	5.5577	2.9254	22	1	13.7756	10.669	97	4	48.8205	25.5053	128	15	78.4936	7.7071	100	67	0.4156
WI_Scan1.qptiff - resolution #1	16e45c92-bdd7-4512-9ce7-6524ea41b27c	Cell			Annotation	Polygon	3344.3	1216.2	26.25	18.9289	0.9206	6.6539	5.3373	0.6364	45.8807	5001	10.2792	70	25	45	20.2202	2204	15.5697	83	3	80	7.9358	865	2.7865	19	5	14	39.6514	4322	7.9854	62	28	34	73.6147	8024	2.7179	81	68	13	96.25	37.7472	0.8489	13.5966	10.4167	0.6149	21.9432	17.1244	70	4	13.4031	12.6423	83	2	7.5349	2.4707	23	4	54.7674	27.498	134	17	78.1318	8.1971	102	67	12.5576	7.3181	39	4	10.7302	10.1364	74	2	7.3777	2.3219	23	4	60.6942	30.0608	134	17	79.9029	8.9205	102	67	0.2754
WI_Scan1.qptiff - resolution #1	8470f3f6-2ca7-4e0a-87e9-34075a408fa4	Cell			Annotation	Polygon	3370.2	1216.4	31.25	20.0702	0.9749	7.0201	5.72	0.5596	73.8125	9448	14.6893	107	41	66	6.9062	884	2.1788	16	4	12	18.1328	2321	9.6745	66	9	57	64.3594	8238	20.9261	118	37	81	89.0234	11395	5.994	105	80	25	129.75	41.6011	0.9421	15.1869	11.7171	0.594	28.1442	27.8463	107	3	7.9423	3.2667	16	1	17.5808	13.7691	111	4	86.0712	38.7645	170	20	95.4346	10.9257	119	75	13.2321	7.3136	44	3	8.2806	3.4866	16	1	17.4005	14.8701	111	4	93.1607	40.5914	170	20	97.5281	11.3547	119	75	0.2391
WI_Scan1.qptiff - resolution #1	51288893-c98b-4496-841c-ebbefd78bc84	Cell			Annotation	Polygon	3287.2	1221.4	15.25	15.5557	0.792	5.9313	3.3624	0.7754	47.7077	3101	9.9777	74	27	47	6.4769	421	1.4481	10	4	6	17.6462	1147	8.8148	48	8	40	52.5385	3415	10.4254	78	37	41	83.5846	5433	2.968	93	79	14	67.75	32.8811	0.7875	12.004	8	0.6795	18.9309	17.5085	74	3	7.0073	3.1726	28	2	12.6873	12.0859	111	4	63.2291	26.0509	122	17	86.4509	7.4623	106	71	10.0238	5.8428	39	3	7.1714	3.5269	28	2	11.1524	12.5575	111	4	66.5381	28.4585	122	17	87.3381	8.183	106	71	0.2176
WI_Scan1.qptiff - resolution #1	c05a0c37-c72b-4304-b36c-3f2a13fa41d6	Cell		5 EGM	Annotation	Polygon	3359.2	1218.8	18.5	16.3204	0.8728	6.1907	3.9326	0.7559	72.6835	5742	14.514	116	45	71	13.2785	1049	14.5778	104	5	99	18.9114	1494	9.7615	57	10	47	50.0886	3957	11.5539	77	34	43	85.6076	6763	6.1486	104	72	32	50.5	27.6965	0.8273	9.6802	6.7042	0.6789	44.5485	28.5133	116	10	13.8252	15.0063	104	5	17.4806	10.7084	95	6	64.4417	22.2488	143	33	89.0971	8.1666	111	68	27.0472	19.6803	102	10	14.1654	15.314	98	6	16.5906	11.2026	95	6	73.3701	22.6543	143	33	91.2677	8.5277	111	68	0.3549
WI_Scan1.qptiff - resolution #1	4d22f2f9-bb32-4b32-994f-627d87e766ab	Cell			Annotation	Polygon	3352.9	1223.6	20.75	16.8108	0.9227	6.3538	4.2457	0.7153	57.9651	4985	14.2238	102	33	69	10.2093	878	6.9943	34	3	31	10.2907	885	4.67	40	6	34	40.9767	3524	12.985	71	22	49	74.3837	6397	4.6505	84	67	17	57.5	29.08	0.8545	11.4436	6.9198	0.8151	31.2338	23.8196	102	5	11.0736	7.7403	47	3	10.5974	5.7731	45	5	49.5887	16.5301	83	22	76.4892	5.6089	93	65	15.3793	10.3408	48	5	11.5862	8.1305	47	3	10.7793	6.3459	45	5	54.6966	16.3199	83	25	77.7379	5.7675	93	65	0.3577
WI_Scan1.qptiff - resolution #1	52421d82-cba6-466a-aef4-16da7ad5dc73	Cell			Annotation	Polygon	3393.2	1223.6	33.5	20.734	0.9792	6.9279	6.2563	0.3972	74.5662	10141	16.5783	119	37	82	12.8235	1744	11.8976	67	4	63	18.7059	2544	10.3007	75	9	66	38.5221	5239	9.3618	66	25	41	84.9044	11547	3.0475	96	79	17	92.75	36.9663	0.8529	12.8841	10.5	0.4807	40.3209	31.1191	119	3	14.0802	14.1752	89	2	16.2968	15.3191	117	4	43.9572	21.2202	98	15	86.2914	6.2917	103	75	20.7521	17.6076	99	3	14.7983	15.3032	89	2	14.9202	17.4261	117	4	47.063	25.1423	98	15	87.084	7.4348	103	75	0.3581
WI_Scan1.qptiff - resolution #1	7bbf6d57-b6cb-4cc9-8f96-3234b3bb9aef	Cell			Annotation	Polygon	3310.5	1223.9	44.75	24.7473	0.9182	8.6047	7.0458	0.5644	57.9724	10493	12.5678	98	35	63	6.2155	1125	2.9331	22	2	20	19.0718	3452	16.0246	95	5	90	53.9116	9758	24.425	120	21	99	82.1436	14868	7.3818	101	70	31	125.25	42.6721	0.8644	14.7194	11.3438	0.5328	31.2817	22.6245	98	7	7.7044	3.4222	22	2	23.4663	37.204	249	5	72.7599	33.8472	133	21	87.7639	9.8585	109	70	16.3251	9.2985	47	7	8.5387	3.3972	17	2	25.9288	44.7403	249	5	83.322	33.8306	133	25	90.9133	9.6777	109	73	0.3489
WI_Scan1.qptiff - resolution #1	7dd8cba6-cbef-4cfa-88a0-e67566a5aa46	Cell			Annotation	Polygon	3346.7	1223.3	9.5	11.3434	0.9278	3.8087	3.3363	0.434	47.8372	2057	5.4595	61	38	23	21.6977	933	9.5756	45	9	36	33.7907	1453	21.5876	81	9	72	53.3953	2296	6.7087	72	41	31	78.9535	3395	2.2882	83	73	10	23.25	19.0193	0.8077	6.9765	5.1646	0.6355	39.9588	9.2993	61	17	20.6392	12.5201	66	6	24.0928	19.2354	81	7	53	8.3728	73	37	78.3505	2.6616	83	73	33.6852	6.5238	44	17	19.7963	14.4788	66	6	16.3704	12.7993	58	7	52.6852	9.544	73	37	77.8704	2.8553	83	73	0.4064
WI_Scan1.qptiff - resolution #1	21fc5761-67fd-4c03-90e5-d978bc01b59b	Cell			Annotation	Polygon	3321.7	1225.8	30.75	21.4047	0.8434	7.5215	5.5127	0.6076	63.656	7957	17.6617	109	34	75	7.4	925	3.5127	36	4	32	53.144	6643	33.6353	150	9	141	55.088	6886	9.4502	78	35	43	82.16	10270	3.0411	89	75	14	79.75	32.8669	0.9277	11.4791	9.3945	0.4543	36.9875	25.581	109	6	6.6978	2.6467	36	2	35.3583	31.6889	199	5	55.3801	12.8666	87	27	81.6604	3.8251	91	73	19.9796	11.3512	51	6	6.25	1.7698	14	2	24.0153	24.421	199	5	55.5663	14.6557	87	27	81.3418	4.227	91	73	0.3756
WI_Scan1.qptiff - resolution #1	52424d29-34a0-4010-9b75-c31cd591826f	Cell		5 EGM	Annotation	Polygon	3362.1	1224.9	29.25	22.0671	0.7548	8.4504	4.6906	0.826	84.4836	10307	14.6051	127	50	77	18.8607	2301	23.0731	187	5	182	12.3443	1506	3.6675	25	7	18	43.8607	5351	12.2281	77	29	48	84.1229	10263	4.1849	93	77	16	63.5	33.3565	0.7172	13.6207	6.7607	0.8643	54.6757	32.2411	127	5	18.1853	20.5697	187	3	14.5212	8.6756	75	6	55.3475	17.378	98	27	87.5174	5.8039	105	68	28.1314	16.5941	66	5	17.5839	18.1175	147	3	16.4599	11.0806	75	6	65.5766	14.7003	98	27	90.5401	5.3647	105	68	0.4493
WI_Scan1.qptiff - resolution #1	d8ddc2f3-d42f-473a-b64b-027c1f0a3bf3	Cell			Annotation	Polygon	3380.5	1222.8	20	17.5925	0.8121	6.9781	3.7795	0.8439	37.1875	2975	7.2864	53	23	30	4.6	368	1.3369	8	2	6	9.05	724	2.5001	17	5	12	41.5125	3321	9.1955	64	27	37	83.9875	6719	3.0832	91	78	13	70	31.1541	0.9063	11.2061	8.5341	0.6639	20.8481	13.0238	53	5	6.1943	3.3307	15	2	11	7.1637	52	5	61.6572	36.3639	153	23	89.212	10.383	115	76	14.4089	8.2843	47	5	6.8227	3.6584	15	2	11.7685	8.1914	52	5	69.5961	39.8611	153	23	91.2709	11.4766	115	76	0.2681
WI_Scan1.qptiff - resolution #1	418023d2-b850-432c-9aa3-fe1444678d6a	Cell			Annotation	Polygon	3333.2	1226.9	47	30.1914	0.648	10.721	6.7532	0.8223	80.8385	15521	19.411	129	44	85	4.9219	945	1.6687	11	2	9	24.375	4680	19.7515	141	7	134	39.9531	7671	13.0389	72	20	52	75.75	14544	3.8939	87	68	19	109	42.376	0.7628	17.1366	9.7799	0.8175	48.0816	34.5337	129	4	5.3855	2.1098	13	1	23.4762	30.3611	251	4	46.0068	17.9661	89	14	77.3832	5.4122	90	66	22.8233	18.8256	81	4	5.743	2.3362	13	1	22.7831	36.5223	251	4	50.6747	19.786	89	14	78.6426	6.0526	90	66	0.4249
WI_Scan1.qptiff - resolution #1	787aa82d-8186-48c6-a35c-ae814e3d67b9	Cell			Annotation	Polygon	3371.9	1226.2	27.75	19.8072	0.8888	7.1627	4.9936	0.741	68.2321	7642	13.3848	120	45	75	12.4018	1389	12.4997	66	4	62	16.4821	1846	10.0458	57	8	49	38.9196	4359	9.6704	74	28	46	83.1518	9313	3.407	94	77	17	58.75	28.4188	0.9141	9.5309	7.9794	0.5468	46.85	24.409	120	8	11.0917	9.6121	66	4	13.8208	8.7793	57	6	50.3458	16.1329	90	28	86.1917	4.7977	100	77	28.1406	14.445	62	8	9.9453	5.8717	47	4	11.4922	6.7182	48	6	60.3438	13.8629	90	35	88.8516	4.2298	100	81	0.4686
WI_Scan1.qptiff - resolution #1	f083f9df-05f3-4cf5-a67f-2c5e2f58cab7	Cell			Annotation	Polygon	3344	1231	52.5	35.4022	0.5264	13.3233	6.7863	0.8413	75.2009	16093	19.6429	139	34	105	4.5047	964	1.6721	13	2	11	105.6916	22618	83.4842	252	13	239	30.7103	6572	9.4093	80	19	61	74.3505	15911	5.7232	100	66	34	158.25	51.8387	0.74	18.8547	13.7906	0.7376	40.4236	32.4036	139	3	4.022	2.6169	27	1	65.3622	77.2258	252	4	28.5197	10.7509	90	14	72.2614	5.7783	100	63	22.7458	21.4433	112	3	3.7767	2.9564	27	1	44.8622	64.946	252	4	27.4062	11.2198	90	14	71.1995	5.5169	100	63	0.3302
WI_Scan1.qptiff - resolution #1	d440c2e2-d1fb-4617-b150-d79878cfb5b6	Cell			Annotation	Polygon	3387.7	1229.8	18	15.4602	0.9463	5.4906	4.2769	0.6543	53.4744	4171	12.1481	87	30	57	6.3462	495	3.182	17	3	14	20.141	1571	8.0996	51	10	41	40.2051	3136	12.7751	71	25	46	84.9487	6626	3.9964	96	79	17	48.25	26.3804	0.8713	9.0947	7.0547	0.6326	32.2194	20.6603	87	7	7.6837	6.6055	64	3	17.3827	7.9783	60	6	48.0306	17.0997	89	25	87.3418	5.2585	100	79	18.1695	10.6781	52	7	8.5678	8.0048	64	3	15.5593	7.3816	60	6	53.2034	17.6667	89	26	88.9237	5.4068	100	80	0.3761
WI_Scan1.qptiff - resolution #1	19897a56-54d3-4acd-9d70-b7aa4ece3af4	Cell		5 EGM	Annotation	Polygon	3380.4	1230.5	22.25	17.0017	0.9673	6.0382	4.6007	0.6555	61.7912	5623	12.6038	99	34	65	16.6923	1519	17.3632	110	6	104	23.6593	2153	15.3117	91	9	82	61	5551	11.6714	97	46	51	89.5055	8145	3.4266	100	84	16	45.25	26.1253	0.8331	9.4067	6.7213	0.7361	42.0749	22.8227	99	10	15.9572	14.9816	110	6	21.6791	13.1486	91	8	70.6203	15.933	110	46	92.0909	4.5881	102	84	23.3854	11.9994	56	10	15.2604	12.3623	92	6	19.8021	10.4435	60	8	79.7396	13.9746	110	47	94.5417	4.1975	102	85	0.4731
WI_Scan1.qptiff - resolution #1	9e7984b2-6ae6-4608-90b9-ec60e1bda6a2	Cell			Annotation	Polygon	3364.9	1231.8	17.25	18.4972	0.6336	7.6951	2.9123	0.9339	76.6986	5599	24.3263	125	35	90	4.0959	299	1.1686	7	2	5	17.6575	1289	9.4549	59	8	51	32.7808	2393	7.9219	57	17	40	81.2603	5932	3.7566	98	75	23	66	32.8732	0.7675	12.2489	7.4876	0.7499	38.4067	29.6201	125	4	3.403	2.2205	15	1	14.8358	12.2836	83	4	27.9552	14.0781	75	12	79.2425	4.8503	98	72	24.0718	15.1516	61	4	3.1436	2.4558	15	1	13.7795	13.0525	83	4	26.1487	15.409	75	12	78.4872	5.0035	94	72	0.256
WI_Scan1.qptiff - resolution #1	255c13d5-9b4e-4d4d-bddc-517283662ac5	Cell			Annotation	Polygon	3315.9	1234.2	38.25	24.6743	0.7895	8.7643	6.089	0.769	73.8397	11519	23.1944	135	37	98	5.109	797	1.6207	12	2	10	21.0256	3280	18.0086	142	8	134	41.7051	6506	13.5671	76	24	52	78.7115	12279	4.4345	88	72	16	89	35.8486	0.8703	13.1888	9.175	0.6849	46.3129	30.6347	135	7	5.7849	2.4872	33	2	18.4385	14.6771	142	7	48.3408	16.3957	81	24	80.0782	4.7879	92	72	25.0545	14.4825	68	7	6.3069	2.8867	33	2	16.4406	11.1046	84	7	53.4653	16.5815	81	25	81.1337	4.794	92	72	0.4218
WI_Scan1.qptiff - resolution #1	aebfcad9-03b0-42fe-a6d9-d8ce3aa34c6e	Cell			Annotation	Polygon	3305.5	1233.8	23.75	18.9952	0.8272	7.6878	4.0952	0.8517	49.5714	4858	14.5949	99	30	69	6.602	647	1.5179	10	4	6	30.0612	2946	22.2047	89	9	80	66.0408	6472	17.406	104	38	66	87.6531	8590	5.0688	99	78	21	104	38.7859	0.8688	13.9364	10.8749	0.6175	22.9043	17.1863	99	6	8.7177	2.9106	15	3	23.1196	20.5692	133	6	87.1292	31.077	147	31	93.2416	9.2411	113	73	14.7375	5.9969	39	6	9.3656	2.9287	15	3	20.9937	19.5911	133	6	93.5875	31.4942	147	31	94.9531	9.5544	113	73	0.221
WI_Scan1.qptiff - resolution #1	8bc63560-c144-4b87-ab68-542c9f067b91	Cell			Annotation	Polygon	3374.4	1236	29.75	23.0614	0.703	9.1991	4.7925	0.8654	69.8629	8663	14.0547	101	33	68	4.3468	539	1.1965	11	3	8	17.1613	2128	9.6545	66	8	58	35.4597	4397	6.7732	60	26	34	82.7742	10264	2.6864	93	77	16	101.5	37.9195	0.8871	13.3218	10.8005	0.4743	35.5452	28.4235	101	2	3.7188	3.1086	40	1	14.6186	13.4261	99	3	31.3423	15.8201	93	12	81.1002	5.0771	100	72	20.614	18.3617	73	2	3.4456	3.6077	40	1	13.5123	14.6474	99	3	29.5509	18.14	93	12	80.3719	5.6701	100	72	0.2873
WI_Scan1.qptiff - resolution #1	de9b241b-5d08-45da-8ac0-c9343fe5b84f	Cell			Annotation	Polygon	3331	1238.3	42	31.1149	0.5452	11.2233	6.1114	0.8678	69.006	11593	23.127	148	27	121	4.1786	702	1.4898	11	2	9	30.8036	5175	29.7062	219	8	211	33.6071	5646	10.802	93	22	71	76.2262	12806	7.2844	137	70	67	102.75	40.9282	0.7708	14.0303	10.7545	0.6799	38.494	30.7282	148	4	4.3723	1.7997	11	2	22.9928	23.7168	219	6	38.4129	16.5028	107	20	76.5442	6.3911	137	67	18.0717	13.3078	86	4	4.502	1.9726	10	2	17.7649	16.8094	128	6	41.6295	18.7485	107	20	76.757	5.7216	94	67	0.3989
WI_Scan1.qptiff - resolution #1	0629a708-b707-4786-882c-64c6bb7af3eb	Cell			Annotation	Polygon	3393.8	1234.4	20.75	18.5478	0.758	6.3014	4.3285	0.7555	55.4706	4715	11.1714	88	33	55	7.3176	622	4.7289	44	5	39	14.0353	1193	4.6966	38	8	30	45.9765	3908	6.1798	61	35	26	87.5882	7445	2.2641	92	83	9	56.5	29.727	0.8034	11.4615	7.896	0.7278	36.3333	20.592	88	4	7.4167	4.4233	44	2	12.2105	5.2989	38	5	48.9123	11.607	76	18	88.557	3.8337	101	78	24.958	15.9528	64	4	7.4755	4.2473	33	2	11.1259	5.3535	35	5	50.6573	13.5849	76	18	89.1329	4.4234	101	78	0.3579
WI_Scan1.qptiff - resolution #1	f3cbeef4-445c-4252-ad8f-a861572f4bcb	Cell			Annotation	Polygon	3357	1236.8	37.75	23.8883	0.8313	8.4344	6.2729	0.6463	79.4221	12231	15.9373	114	37	77	2.9286	451	0.8093	6	1	5	19.9156	3067	15.1347	97	6	91	25.6364	3948	4.8572	44	17	27	76.6818	11809	3.6901	83	65	18	138.75	45.7461	0.8332	16.1144	13.0146	0.5644	35.0751	31.2781	114	3	2.5886	1.341	16	1	11.059	10.7234	97	3	22.8444	7.0063	56	12	72.8336	5.0919	88	63	18.2123	14.8434	75	3	2.4593	1.4747	16	1	7.6914	5.5505	56	3	21.7827	7.4003	56	12	71.3704	4.7815	88	63	0.2688
WI_Scan1.qptiff - resolution #1	da072cc5-b766-49a1-847f-cd1ba75cec8f	Cell			Annotation	Polygon	3323.7	1237.7	15.25	16.7652	0.6818	6.2206	4.1297	0.7045	60.2239	4035	17.0683	96	31	65	4.6418	311	1.0546	8	3	5	11.4776	769	4.5004	29	6	23	37.9403	2542	4.7542	49	29	20	75.7761	5077	2.0362	80	71	9	55.75	29.8733	0.785	11.9406	7.4274	0.793	32.4449	22.9867	96	7	6.185	3.4231	28	3	14.978	12.2498	112	6	48.1366	14.5795	91	29	78.6828	4.2775	91	71	20.8125	12.9916	59	7	6.8313	3.8432	28	3	16.4438	14.0555	112	6	52.4062	15.1854	91	29	79.9	4.3858	91	74	0.2934
WI_Scan1.qptiff - resolution #1	e721f5df-2a22-4b31-9806-1db937739d5e	Cell			Annotation	Polygon	3386	1238.8	25.25	18.3654	0.9407	6.6943	4.9609	0.6899	64.4095	6763	11.2401	103	35	68	10.781	1132	8.7936	77	5	72	25.6095	2689	15.969	113	12	101	63.6571	6684	10.8944	91	47	44	91.1048	9566	3.8802	105	84	21	67.5	31.3899	0.8609	11.6798	8.0734	0.7094	37.7645	23.6826	103	9	11.4529	8.5362	88	5	29.9783	25.1541	174	10	72.8986	13.8306	102	47	94.2174	4.5427	106	84	21.4035	11.0558	63	9	11.8655	8.3736	88	5	32.6608	29.129	174	10	78.5731	12.3159	102	51	96.1287	3.8096	106	87	0.3567
WI_Scan1.qptiff - resolution #1	731d4796-5ce3-40ea-97d2-786484576723	Cell			Annotation	Polygon	3295.2	1238	40.5	23.1433	0.9502	7.7882	6.4876	0.5139	73.7605	12318	16.2025	131	38	93	9.0419	1510	2.2744	14	6	8	27.2515	4551	13.4692	75	11	64	82.012	13696	20.384	135	57	78	91.988	15362	6.9055	108	80	28	128.75	42.4292	0.8987	14.7305	11.8153	0.3246	36.5319	28.7648	131	9	11.9052	2.9591	24	6	25.617	16.3692	128	9	114.5899	30.1393	167	57	101.6557	9.3175	124	80	18.7686	10.9013	75	9	13.2714	2.1659	24	7	24.8371	17.5496	128	9	130.1343	19.8806	167	71	106.2686	6.2938	124	89	0.3118
